workerid,proliferate.condition,button_rt,correct,correct_tangram,failed_audio,failed_images,failed_video,gameId,internal_node_id,response,rt,selected,stimulus,success,text,time_elapsed,timeout,trial_index,trial_type,type,word,error
3020,foobar,13697,True,J,,,,57QkWqXASdPMDFRmA,0.0-3.0-0.55,0,[],J,,,"[{'role': 'speaker', 'text': 'Diamond head, flat back, feet facing to the right, arm facing right', 'playerId': '4G9hab5MLzr3hzwbK'}, {'role': 'speaker', 'text': 'Standing', 'playerId': '4G9hab5MLzr3hzwbK'}, {'role': 'listener', 'text': 'the one with the bite taken out', 'playerId': 'G2cRaG8fekyPR6Msn'}, {'role': 'listener', 'text': 'very square shape', 'playerId': 'eXYo8Pa5AjP8RZ5ED'}, {'role': 'speaker', 'text': 'Very square shape but cut outs on the right side where feet and arm would be', 'playerId': '4G9hab5MLzr3hzwbK'}, {'role': 'listener', 'text': 'triangle arm pointing right', 'playerId': 'eXYo8Pa5AjP8RZ5ED'}]",741214,,113,spr-buttons,selection,[],
3020,foobar,,,,,,,,0.0-3.0-1.55,,[],,,,,742118,,114,spr-buttons,feedback,[],
3020,foobar,14037,False,E,,,,PCRgk3gvjjXXkMKqF,0.0-3.0-0.56,11,[],G,,,"[{'role': 'speaker', 'text': 'Man facing right, looking down, triangle dog ears', 'playerId': 'HrxvJAFPtJCGLf2Ez'}]",756155,,115,spr-buttons,selection,[],
3020,foobar,,,,,,,,0.0-3.0-1.56,,[],,,,,757058,,116,spr-buttons,feedback,[],
3020,foobar,5177,True,I,,,,2Csg2Snzrpkud2YRi,0.0-3.0-0.57,10,[],I,,,"[{'role': 'speaker', 'text': 'leaning on one foot to the left, with tail or other foot in the air on the right', 'playerId': 'DugA5xyi4CvXJWvaC'}]",762235,,117,spr-buttons,selection,[],
3020,foobar,,,,,,,,0.0-3.0-1.57,,[],,,,,763138,,118,spr-buttons,feedback,[],
3020,foobar,11313,False,B,,,,QkKavPsKXNH5uJzrs,0.0-3.0-0.58,8,[],F,,,"[{'role': 'speaker', 'text': 'left foot', 'playerId': 'ySkkTvw6MWq2jN8sB'}]",774452,,119,spr-buttons,selection,[],
3020,foobar,,,,,,,,0.0-3.0-1.58,,[],,,,,775355,,120,spr-buttons,feedback,[],
3020,foobar,7231,False,K,,,,rTdgorcZpRzAdoR3G,0.0-3.0-0.59,4,[],L,,,"[{'role': 'speaker', 'text': 'Looks like a kneeling man with a bowl in his hand looking to your right', 'playerId': 'qXfAnzBoZ64SMpq3Q'}]",782587,,121,spr-buttons,selection,[],
3020,foobar,,,,,,,,0.0-3.0-1.59,,[],,,,,783490,,122,spr-buttons,feedback,[],
3020,foobar,8066,True,E,,,,QTLcapnjShjWX3s4t,0.0-3.0-0.60,7,[],E,,,"[{'role': 'speaker', 'text': 'two triangles on a square head', 'playerId': '7ycbvgZt9bc9A7AJj'}]",791557,,123,spr-buttons,selection,[],
3020,foobar,,,,,,,,0.0-3.0-1.60,,[],,,,,792460,,124,spr-buttons,feedback,[],
3020,foobar,19266,False,D,,,,QzDZ9idpFkW6nHuCq,0.0-3.0-0.61,4,[],L,,,"[{'role': 'speaker', 'text': 'standing straight hands holding dish to left', 'playerId': '64rzpC4x4MeQZbRPz'}]",811727,,125,spr-buttons,selection,[],
3020,foobar,,,,,,,,0.0-3.0-1.61,,[],,,,,812629,,126,spr-buttons,feedback,[],
3020,foobar,7155,True,E,,,,Tg2JqdT9ugXdkqWsC,0.0-3.0-0.62,7,[],E,,,"[{'role': 'speaker', 'text': 'This one looks like a a guy wearing a bunny head, square head, two triangles are ears looking down to the right', 'playerId': '7ZT3RAxSFjc39CDXe'}, {'role': 'speaker', 'text': 'Body is sitting down', 'playerId': '7ZT3RAxSFjc39CDXe'}, {'role': 'speaker', 'text': 'Or look for a square with two triangles on top', 'playerId': '7ZT3RAxSFjc39CDXe'}]",819785,,127,spr-buttons,selection,[],
3020,foobar,,,,,,,,0.0-3.0-1.62,,[],,,,,820688,,128,spr-buttons,feedback,[],
3020,foobar,11127,True,A,,,,oJFB5dkDNtRxZNzec,0.0-3.0-0.63,2,[],A,,,"[{'role': 'speaker', 'text': 'person facing left with leg out in front', 'playerId': 'q7PZmgpyPo6hEuEnt'}]",831816,,129,spr-buttons,selection,[],
3020,foobar,,,,,,,,0.0-3.0-1.63,,[],,,,,832719,,130,spr-buttons,feedback,[],
3020,foobar,,,,,,,,0.0-4.0,"{'other': ""Contributing to your study was an honor. It's obvious you put effort into it, and I appreciate it.\n\nAs a father of five children and ten grandchildren, and as the sole caregiver for my elderly mother, I take Prolific studies seriously. I would be honored if you allowed me to do more of your studies.\n\nIf for any reason you don't accept this study, please let me return it rather than reject it, so my account is not penalized. Thank you!"", 'errors': 'No problems. It was a fun task!', 'length': 'Took exactly 15 minutes, as you said it should. Good timing.', 'interface': 'Nope, all was perfectly sized!', 'understand': 'No, it was all clear.'}",94201,,,,,926926,,131,survey-text,,,
3020,foobar,,,,,,,,0.0-5.0,0,5014,,"<h2>Many thanks for participating!</h2><p>We are generally interested in how people form conventions, such as shared 'nicknames' for images. Here, we are studying when these shared 'nicknames' are understandable to people who were not part of the group that created the nickname.</p><h1>Press continue to be redirected to Prolific. </h1>",,,931940,,132,html-button-response,,,
3005,foobar,,,,[],[],[],,0.0-0.0,,,,,True,,57,False,0,preload,,,
3005,foobar,,,,,,,,0.0-1.0,0,11787,," <center><img width=""300px"" src=""assets/stanford.png"" /></center><div id=""legal""></br>By answering the following questions, you are participating in a study being performed by cognitive scientists in the Stanford Department of Psychology. If you have questions about this research, please contact us at  <a href=""mailto://languagecoglab@gmail.com.""> languagecoglab@gmail.com</a>.You must be at least 18 years old to participate. Your participation in this research is voluntary. You may decline to answer any or all of the following questions. You may decline further participation, at any time, without adverse consequences. Your anonymity is assured; the researchers who have requested your participation will not receive any personal information about you. </div></br>",,,11849,,1,html-button-response,,,
3005,foobar,,,,,,,,0.0-2.0,0,32044,,"<h3>Please read these instructions carefully!</h3> </br><div id=""intro""> <p>In this task, you will see a <b>transcript of a conversation</b> some previous participants had where a <b>speaker identified one of the images to some listeners</b>.</p></br><center><img width=""600px"" src=""assets/demo.png"" /></center></br><p>Your goal is to <b>read the transcript</b> and <b>figure out which image</b> is being described! </p><p>You will <b>click the image</b> you think is being described, and then you will <b>find out if you were right</b>.<p><p>You will see <b>64 trials</b>. The image choices will stay the same, but the transcripts will come from different groups of people. Some of the transcripts may be much shorter or longer than others. Some of the descriptions may be hard to understand -- just take a guess if you are not sure.</p><p>You will get a bonus of <b>5 cents</b> for each image you get right! </p><p> <b>Note:</b> These descriptions came from real people and may contain inappropriate or offensive language. If you find a description inappropriate, please let us know via Prolific message or in the exit survey, so we can filter it out in the future.</p>",,,43894,,2,html-button-response,,,
3005,foobar,14739,True,C,,,,7iF9MxsD2YYEcq3uq,0.0-3.0-0.0,2,[],C,,,"[{'role': 'speaker', 'text': 'both hands in the air to the sides', 'playerId': 'SpSp42ZaBDB3pmoEx'}, {'role': 'speaker', 'text': 'no legs', 'playerId': 'SpSp42ZaBDB3pmoEx'}, {'role': 'listener', 'text': 'almost like a goalkeeper saving a goal', 'playerId': 'v7mArTXRTqKrndoDF'}, {'role': 'speaker', 'text': 'they are leaning left', 'playerId': 'SpSp42ZaBDB3pmoEx'}]",58637,,3,spr-buttons,selection,[],
3005,foobar,,,,,,,,0.0-3.0-1.0,,[],,,,,59568,,4,spr-buttons,feedback,[],
3005,foobar,11105,False,G,,,,rTdgorcZpRzAdoR3G,0.0-3.0-0.1,9,[],E,,,"[{'role': 'speaker', 'text': ""the only one that doesn't look like a person"", 'playerId': 'cy6HigPTSWTac7Xqy'}, {'role': 'speaker', 'text': 'has no arms no legs no body', 'playerId': 'cy6HigPTSWTac7Xqy'}, {'role': 'speaker', 'text': 'kind of looks like a windmill', 'playerId': 'cy6HigPTSWTac7Xqy'}]",70674,,5,spr-buttons,selection,[],
3005,foobar,,,,,,,,0.0-3.0-1.1,,[],,,,,71591,,6,spr-buttons,feedback,[],
3005,foobar,25018,True,C,,,,2gkxKTcPdQews5qTX,0.0-3.0-0.2,2,[],C,,,"[{'role': 'speaker', 'text': 'no legs hands waving in air', 'playerId': 'yN5pFmHQdR2zzStyt'}]",96610,,7,spr-buttons,selection,[],
3005,foobar,,,,,,,,0.0-3.0-1.2,,[],,,,,97519,,8,spr-buttons,feedback,[],
3005,foobar,6616,True,E,,,,vuZBGuCBS5f9ibvk7,0.0-3.0-0.3,9,[],E,,,"[{'role': 'speaker', 'text': 'mohawk', 'playerId': 'yyyzhfLtfEXgbF8XH'}]",104137,,9,spr-buttons,selection,[],
3005,foobar,,,,,,,,0.0-3.0-1.3,,[],,,,,105055,,10,spr-buttons,feedback,[],
3005,foobar,17442,True,I,,,,k4otZKu35xehtF93F,0.0-3.0-0.4,8,[],I,,,"[{'role': 'speaker', 'text': 'The medicine ball lunge!', 'playerId': 'Sb5t7YLhHirE7JfNH'}, {'role': 'speaker', 'text': 'Foot is facing out to the right', 'playerId': 'Sb5t7YLhHirE7JfNH'}, {'role': 'speaker', 'text': 'Arms are pointing left, as if holding a ball', 'playerId': 'Sb5t7YLhHirE7JfNH'}, {'role': 'speaker', 'text': 'And the body is balancing on one leg', 'playerId': 'Sb5t7YLhHirE7JfNH'}, {'role': 'listener', 'text': 'karate kick to the right', 'playerId': 'ybQ6avjhBa46uuw8Z'}, {'role': 'speaker', 'text': 'The head is a perfect diamond', 'playerId': 'Sb5t7YLhHirE7JfNH'}, {'role': 'speaker', 'text': 'Yeah like a spinning back kick maybe lol', 'playerId': 'Sb5t7YLhHirE7JfNH'}]",122497,,11,spr-buttons,selection,[],
3005,foobar,,,,,,,,0.0-3.0-1.4,,[],,,,,123403,,12,spr-buttons,feedback,[],
3005,foobar,12215,False,L,,,,cCSd3v7a6AH8fHsJE,0.0-3.0-0.5,5,[],B,,,"[{'role': 'speaker', 'text': 'crouching', 'playerId': 'Dmv2wGZJEid5oXz3M'}]",135619,,13,spr-buttons,selection,[],
3005,foobar,,,,,,,,0.0-3.0-1.5,,[],,,,,136536,,14,spr-buttons,feedback,[],
3005,foobar,168484,False,A,,,,Nh8nE8Qa4C3BkbhD6,0.0-3.0-0.6,0,[],G,,,"[{'role': 'speaker', 'text': 'monster', 'playerId': '5JEmHBEF2C5GGGZkJ'}]",305022,,15,spr-buttons,selection,[],
3005,foobar,,,,,,,,0.0-3.0-1.6,,[],,,,,305936,,16,spr-buttons,feedback,[],
3005,foobar,43,False,H,,,,FDXJ7stbQxKCkcKzv,0.0-3.0-0.7,0,[],G,,,"[{'role': 'speaker', 'text': 'Standing figure', 'playerId': 'qs9igjQTnJt7wfpyq'}, {'role': 'speaker', 'text': 'No legs, just purely block like', 'playerId': 'qs9igjQTnJt7wfpyq'}, {'role': 'speaker', 'text': 'Diamond head leaning towards the right', 'playerId': 'qs9igjQTnJt7wfpyq'}, {'role': 'speaker', 'text': 'No arms either', 'playerId': 'qs9igjQTnJt7wfpyq'}, {'role': 'listener', 'text': 'with 2 triangle like ears at the top', 'playerId': 'mywQnZtzE6E5yzwkE'}, {'role': 'speaker', 'text': 'No ears', 'playerId': 'qs9igjQTnJt7wfpyq'}, {'role': 'listener', 'text': 'Does it have a small triangle stub on the bottom, pointing to the right', 'playerId': 'SFa7XF9tfzsrWHsR9'}, {'role': 'listener', 'text': ""does the end of the torso look like it's pointing to the right"", 'playerId': '4FA96Kd5aWNgngrju'}, {'role': 'speaker', 'text': 'Has a triangle point out of the right side', 'playerId': 'qs9igjQTnJt7wfpyq'}, {'role': 'speaker', 'text': ""Were it's foot would be"", 'playerId': 'qs9igjQTnJt7wfpyq'}, {'role': 'listener', 'text': 'back curved', 'playerId': 'mywQnZtzE6E5yzwkE'}]",305980,,17,spr-buttons,selection,[],
3005,foobar,,,,,,,,0.0-3.0-1.7,,[],,,,,306892,,18,spr-buttons,feedback,[],
3005,foobar,4331,False,F,,,,4tr7Qqex9u9SjERvu,0.0-3.0-0.8,0,[],G,,,"[{'role': 'speaker', 'text': 'large body sitting guy', 'playerId': '4i47mQtM48dX6Ziyu'}, {'role': 'speaker', 'text': 'knees up, feet to left', 'playerId': '4i47mQtM48dX6Ziyu'}]",311223,,19,spr-buttons,selection,[],
3005,foobar,,,,,,,,0.0-3.0-1.8,,[],,,,,312131,,20,spr-buttons,feedback,[],
3005,foobar,7073,False,I,,,,Z2WAkYpWiXwuGcdME,0.0-3.0-0.9,0,[],G,,,"[{'role': 'speaker', 'text': 'karate', 'playerId': 'R3cRgh4HmEtRsmQyp'}]",319205,,21,spr-buttons,selection,[],
3005,foobar,404,,,,,,,0.0-3.0-1.9,0,[],,,,,319611,,22,spr-buttons,feedback,[],
3005,foobar,31671,False,K,,,,znKKpRy5yMqbmRwJs,0.0-3.0-0.10,1,[],F,,,"[{'role': 'speaker', 'text': 'Praying woman facing right, totally kneeling, toes sticking up on the left', 'playerId': 'BvaPCcwnMZiHzHzcz'}]",351283,,23,spr-buttons,selection,[],
3005,foobar,143,,,,,,,0.0-3.0-1.10,1,[],,,,,351427,,24,spr-buttons,feedback,[],
3005,foobar,61089,True,B,,,,HzMWt9PN89uNHBpS8,0.0-3.0-0.11,5,[],B,,,"[{'role': 'speaker', 'text': 'arms stretched out both sides', 'playerId': '55rev8uSGneaTh75R'}, {'role': 'speaker', 'text': 'kneeling', 'playerId': '55rev8uSGneaTh75R'}, {'role': 'speaker', 'text': 'legs behind', 'playerId': '55rev8uSGneaTh75R'}, {'role': 'listener', 'text': 'Hands on the left or right', 'playerId': '629mtmajvT87Dj6TX'}, {'role': 'speaker', 'text': 'looks like the figure has a tie on', 'playerId': '55rev8uSGneaTh75R'}, {'role': 'speaker', 'text': 'hands are both sides', 'playerId': '55rev8uSGneaTh75R'}]",412518,,25,spr-buttons,selection,[],
3005,foobar,,,,,,,,0.0-3.0-1.11,,[],,,,,413430,,26,spr-buttons,feedback,[],
3005,foobar,7741,True,A,,,,iWDET8rLPYMj9RE39,0.0-3.0-0.12,7,[],A,,,"[{'role': 'speaker', 'text': 'Kicking legs facing left', 'playerId': 'ztMeHhJLmdDTHBMJS'}]",421171,,27,spr-buttons,selection,[],
3005,foobar,,,,,,,,0.0-3.0-1.12,,[],,,,,422082,,28,spr-buttons,feedback,[],
3005,foobar,7608,True,B,,,,BTbGhXZvjdSFubTBg,0.0-3.0-0.13,5,[],B,,,"[{'role': 'speaker', 'text': 'kneeling head forward feet showing', 'playerId': 'WXmyGwByDtSr3gTyk'}, {'role': 'speaker', 'text': 'praying', 'playerId': 'WXmyGwByDtSr3gTyk'}, {'role': 'listener', 'text': 'Bent knees', 'playerId': '9nyyLZ9PJhX7LnAx7'}, {'role': 'listener', 'text': 'Is he puking out a triangle', 'playerId': 'teS8cAZWPXbdKTZP4'}, {'role': 'speaker', 'text': 'triangle', 'playerId': 'WXmyGwByDtSr3gTyk'}, {'role': 'listener', 'text': 'To me that looks like someone in a kimono going ""SAFE"" like at a baseball game', 'playerId': '9nyyLZ9PJhX7LnAx7'}, {'role': 'listener', 'text': 'i can see that lol', 'playerId': 'j9qfbLnF9TpFABZaJ'}]",429691,,29,spr-buttons,selection,[],
3005,foobar,,,,,,,,0.0-3.0-1.13,,[],,,,,430601,,30,spr-buttons,feedback,[],
3005,foobar,3856,True,D,,,,tWcPGsuGdiD2J7Nrw,0.0-3.0-0.14,4,[],D,,,"[{'role': 'speaker', 'text': 'preacher', 'playerId': 'zLDZZY94PFQ6CXMtL'}, {'role': 'speaker', 'text': 'book to left', 'playerId': 'zLDZZY94PFQ6CXMtL'}]",434458,,31,spr-buttons,selection,[],
3005,foobar,,,,,,,,0.0-3.0-1.14,,[],,,,,435377,,32,spr-buttons,feedback,[],
3005,foobar,240,False,J,,,,WLGtWa6XCcSnB2FtQ,0.0-3.0-0.15,4,[],D,,,"[{'role': 'speaker', 'text': 'Broken Square rectangle man', 'playerId': 'MbBKYyDSifwrCL5mx'}]",435618,,33,spr-buttons,selection,[],
3005,foobar,,,,,,,,0.0-3.0-1.15,,[],,,,,436540,,34,spr-buttons,feedback,[],
3005,foobar,15233,False,A,,,,JnYAkqq7mqk9Gxdse,0.0-3.0-0.16,0,[],G,,,"[{'role': 'speaker', 'text': 'elephant', 'playerId': 'KgdEYahjHpGSFCw4r'}]",451774,,35,spr-buttons,selection,[],
3005,foobar,355,,,,,,,0.0-3.0-1.16,0,[],,,,,452130,,36,spr-buttons,feedback,[],
3005,foobar,8311,True,E,,,,2gkxKTcPdQews5qTX,0.0-3.0-0.17,9,[],E,,,"[{'role': 'speaker', 'text': 'two triangles coming out of top of head', 'playerId': '4LNfkAGRJtsqNhst3'}]",460442,,37,spr-buttons,selection,[],
3005,foobar,,,,,,,,0.0-3.0-1.17,,[],,,,,461359,,38,spr-buttons,feedback,[],
3005,foobar,60057,False,D,,,,K3MLgpK29uppByXck,0.0-3.0-0.18,8,[],I,,,"[{'role': 'speaker', 'text': 'this is a more basic shape with a diamond at the top, a point coming out to the left and another point coming out at the base to the left', 'playerId': 'juW4jvRxSzBrxXbQ8'}]",521417,,39,spr-buttons,selection,[],
3005,foobar,,,,,,,,0.0-3.0-1.18,,[],,,,,522336,,40,spr-buttons,feedback,[],
3005,foobar,23570,False,G,,,,9AyhLQe5bddaES2Af,0.0-3.0-0.19,6,[],J,,,"[{'role': 'speaker', 'text': 'it looks like the person is dancing, elbow and arm up to the side', 'playerId': 'er3qDMxvSydmzvqDy'}, {'role': 'speaker', 'text': 'legs are apart', 'playerId': 'er3qDMxvSydmzvqDy'}]",545907,,41,spr-buttons,selection,[],
3005,foobar,,,,,,,,0.0-3.0-1.19,,[],,,,,546819,,42,spr-buttons,feedback,[],
3005,foobar,6214,True,C,,,,wPKShK8DJjFJDPPC2,0.0-3.0-0.20,2,[],C,,,"[{'role': 'speaker', 'text': 'Man asking what is happening with arms outstretched', 'playerId': '7873fQ46q5WbGoifc'}]",553035,,43,spr-buttons,selection,[],
3005,foobar,,,,,,,,0.0-3.0-1.20,,[],,,,,553957,,44,spr-buttons,feedback,[],
3005,foobar,4931,True,E,,,,f69G9D9Q2uiv2MCJn,0.0-3.0-0.21,9,[],E,,,"[{'role': 'speaker', 'text': 'bunny', 'playerId': 'KhyGCb79wtn4KpfMc'}]",558890,,45,spr-buttons,selection,[],
3005,foobar,,,,,,,,0.0-3.0-1.21,,[],,,,,559794,,46,spr-buttons,feedback,[],
3005,foobar,6774,True,D,,,,QzDZ9idpFkW6nHuCq,0.0-3.0-0.22,4,[],D,,,"[{'role': 'speaker', 'text': 'standing straight hands holding dish to left', 'playerId': '64rzpC4x4MeQZbRPz'}]",566570,,47,spr-buttons,selection,[],
3005,foobar,,,,,,,,0.0-3.0-1.22,,[],,,,,567481,,48,spr-buttons,feedback,[],
3005,foobar,7936,False,H,,,,pAtG6vt3AyaJypa2j,0.0-3.0-0.23,6,[],J,,,"[{'role': 'speaker', 'text': 'half hexagon', 'playerId': 'kNihCF3o2LNDkwQs5'}]",575417,,49,spr-buttons,selection,[],
3005,foobar,,,,,,,,0.0-3.0-1.23,,[],,,,,576325,,50,spr-buttons,feedback,[],
3005,foobar,4885,True,I,,,,aJmxCcm4qPQKzrTZA,0.0-3.0-0.24,8,[],I,,,"[{'role': 'speaker', 'text': 'figure looks like an ice skater, figure is facing left', 'playerId': 'EmgSocMvhQLaaApoe'}]",581211,,51,spr-buttons,selection,[],
3005,foobar,,,,,,,,0.0-3.0-1.24,,[],,,,,582132,,52,spr-buttons,feedback,[],
3005,foobar,9479,True,G,,,,GpF4Ge9YCd7ih3DFr,0.0-3.0-0.25,0,[],G,,,"[{'role': 'speaker', 'text': 'head tilted to the right of body', 'playerId': 'cjtnTXrerxbK7pi39'}, {'role': 'speaker', 'text': 'arm and legs forming C shape', 'playerId': 'cjtnTXrerxbK7pi39'}, {'role': 'speaker', 'text': 'on right side', 'playerId': 'cjtnTXrerxbK7pi39'}, {'role': 'speaker', 'text': 'big left leg flat on bottom', 'playerId': 'cjtnTXrerxbK7pi39'}]",591612,,53,spr-buttons,selection,[],
3005,foobar,,,,,,,,0.0-3.0-1.25,,[],,,,,592523,,54,spr-buttons,feedback,[],
3005,foobar,8476,True,D,,,,sijMDqp4oocvXG8Sv,0.0-3.0-0.26,4,[],D,,,"[{'role': 'speaker', 'text': 'looks like a priest in a full length robe with toe peeping out to left', 'playerId': 'KaSEuARC4mQrELeZP'}, {'role': 'speaker', 'text': 'head straight', 'playerId': 'KaSEuARC4mQrELeZP'}]",601000,,55,spr-buttons,selection,[],
3005,foobar,,,,,,,,0.0-3.0-1.26,,[],,,,,601905,,56,spr-buttons,feedback,[],
3005,foobar,11172,True,E,,,,XaYo7mGCsyJKW3w4Z,0.0-3.0-0.27,9,[],E,,,"[{'role': 'speaker', 'text': 'mouse ears on a diamond head', 'playerId': 'NYD7GMoHm3TagmyTN'}, {'role': 'speaker', 'text': 'the ears are both triangles', 'playerId': 'NYD7GMoHm3TagmyTN'}, {'role': 'listener', 'text': 'can you give me some more info', 'playerId': '4SANPkdDamcrCs5p5'}, {'role': 'speaker', 'text': 'the diamond head is on two triangles', 'playerId': 'NYD7GMoHm3TagmyTN'}]",613078,,57,spr-buttons,selection,[],
3005,foobar,,,,,,,,0.0-3.0-1.27,,[],,,,,613994,,58,spr-buttons,feedback,[],
3005,foobar,13665,True,J,,,,8vDbP6xD36MAFSAFC,0.0-3.0-0.28,6,[],J,,,"[{'role': 'speaker', 'text': ""square head on an almost complete rectangle except for the 'missing bits on the right hand side) - described as if eaten out of image"", 'playerId': 'JPJgMw5EzQBQ6gw9a'}, {'role': 'speaker', 'text': 'flat shoulder', 'playerId': 'JPJgMw5EzQBQ6gw9a'}, {'role': 'speaker', 'text': 'shoulders', 'playerId': 'JPJgMw5EzQBQ6gw9a'}]",627661,,59,spr-buttons,selection,[],
3005,foobar,,,,,,,,0.0-3.0-1.28,,[],,,,,628567,,60,spr-buttons,feedback,[],
3005,foobar,16034,True,E,,,,PCRgk3gvjjXXkMKqF,0.0-3.0-0.29,9,[],E,,,"[{'role': 'speaker', 'text': 'Man facing right, looking down, triangle dog ears', 'playerId': 'HrxvJAFPtJCGLf2Ez'}]",644603,,61,spr-buttons,selection,[],
3005,foobar,,,,,,,,0.0-3.0-1.29,,[],,,,,645519,,62,spr-buttons,feedback,[],
3005,foobar,6666,True,F,,,,MR4xnrE8c4oCHmZX2,0.0-3.0-0.30,1,[],F,,,"[{'role': 'speaker', 'text': 'left facing, sitting', 'playerId': 'SzgQCuHiAotKNJLPk'}]",652186,,63,spr-buttons,selection,[],
3005,foobar,,,,,,,,0.0-3.0-1.30,,[],,,,,653091,,64,spr-buttons,feedback,[],
3005,foobar,14744,False,G,,,,FmuScBvZuEj2zegE2,0.0-3.0-0.31,1,[],F,,,"[{'role': 'speaker', 'text': 'belly up guy', 'playerId': 'pyBP4wTvPc2uhWfZ9'}]",667837,,65,spr-buttons,selection,[],
3005,foobar,,,,,,,,0.0-3.0-1.31,,[],,,,,668742,,66,spr-buttons,feedback,[],
3005,foobar,8852,True,C,,,,GpF4Ge9YCd7ih3DFr,0.0-3.0-0.32,2,[],C,,,"[{'role': 'speaker', 'text': 'flying ghost, no legs, two arms in the air', 'playerId': '9DEoh9BWkZFYxhECs'}]",677595,,67,spr-buttons,selection,[],
3005,foobar,,,,,,,,0.0-3.0-1.32,,[],,,,,678509,,68,spr-buttons,feedback,[],
3005,foobar,10781,True,E,,,,PF2Wo9cXvN4eYEgQm,0.0-3.0-0.33,9,[],E,,,"[{'role': 'speaker', 'text': 'sitting down facing right with head down and 2 triangles on their head', 'playerId': '8Dpsmcfr85fEhvbo5'}]",689292,,69,spr-buttons,selection,[],
3005,foobar,,,,,,,,0.0-3.0-1.33,,[],,,,,690201,,70,spr-buttons,feedback,[],
3005,foobar,5740,True,B,,,,Z2WAkYpWiXwuGcdME,0.0-3.0-0.34,5,[],B,,,"[{'role': 'speaker', 'text': 'arms in air kneeling', 'playerId': 'R3cRgh4HmEtRsmQyp'}]",695942,,71,spr-buttons,selection,[],
3005,foobar,,,,,,,,0.0-3.0-1.34,,[],,,,,696849,,72,spr-buttons,feedback,[],
3005,foobar,14891,True,F,,,,ASJgHR2N8wCgN32cu,0.0-3.0-0.35,1,[],F,,,"[{'role': 'speaker', 'text': 'A person who looks depressed, sitting down with their knees bent at a 45 degree angle, their head is tilted downwards, they are facing to the left', 'playerId': 'YT2Nq7XZoMqoZoRX9'}]",711741,,73,spr-buttons,selection,[],
3005,foobar,,,,,,,,0.0-3.0-1.35,,[],,,,,712651,,74,spr-buttons,feedback,[],
3005,foobar,12471,False,L,,,,cLaK88862bv7MHMuQ,0.0-3.0-0.36,7,[],A,,,"[{'role': 'speaker', 'text': 'Legs in a zig zag', 'playerId': 'XgpZ3ySCe7xA9xome'}, {'role': 'speaker', 'text': 'Head slightly to the right of shoulders', 'playerId': 'XgpZ3ySCe7xA9xome'}, {'role': 'speaker', 'text': 'Flat back on left-hand side', 'playerId': 'XgpZ3ySCe7xA9xome'}, {'role': 'speaker', 'text': 'Not left', 'playerId': 'XgpZ3ySCe7xA9xome'}, {'role': 'speaker', 'text': 'Clear', 'playerId': 'XgpZ3ySCe7xA9xome'}]",725123,,75,spr-buttons,selection,[],
3005,foobar,177,,,,,,,0.0-3.0-1.36,7,[],,,,,725301,,76,spr-buttons,feedback,[],
3005,foobar,12423,True,I,,,,QzDZ9idpFkW6nHuCq,0.0-3.0-0.37,8,[],I,,,"[{'role': 'speaker', 'text': 'arms out left one foot out to right', 'playerId': '64rzpC4x4MeQZbRPz'}, {'role': 'speaker', 'text': ""like it's falling to left"", 'playerId': '64rzpC4x4MeQZbRPz'}]",737725,,77,spr-buttons,selection,[],
